name,href,price,Subcategory,SubSubCategory,request_avg_time
Milli Trace Medium Height Basin Mixer    Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-trace-medium-height-basin-mixer-chrome-5-2266010,50,Basin Tapware,Basin Mixers,1.681137204170227
Milli Trace Medium Height Basin Mixer    Matte Black (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-trace-medium-height-basin-mixer-matte-2266011,15,Basin Tapware,Basin Mixers,1.681137204170227
Milli Trace Medium Height Basin Mixer    Brushed Nickel (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-trace-medium-height-basin-mixer-brushed-2266012,17,Basin Tapware,Basin Mixers,1.681137204170227
Milli Zato Basin Mixer Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-zato-basin-mixer-chrome-5-star-2269827,54,Basin Tapware,Basin Mixers,1.681137204170227
Milli Zato Basin Mixer Matte Black (5    Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-zato-basin-mixer-matte-black-5-star-2269833,71,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap Matte Black   (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-matte-black-6-star-2281216,20,Basin Tapware,Basin Mixers,1.681137204170227
Yeva Basin Mixer Tap 100mm Chrome (4     Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/yeva-basin-mixer-tap-100mm-chrome-4-star-2286451,48,Basin Tapware,Basin Mixers,1.681137204170227
Yeva Basin Mixer Tap with Extended       Outlet 160mm Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/yeva-basin-mixer-tap-with-extended-outlet-2286576,60,Basin Tapware,Basin Mixers,1.681137204170227
Yeva Basin Mixer Tap with Extended       Outlet 160mm Chrome (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/yeva-basin-mixer-tap-with-extended-outlet-2286577,94,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Progressive Top Mount Hob     Mixer Tap Brushed Nickel,/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-progressive-top-mount-hob-mixer-tap-4202251,49,Basin Tapware,Basin Mixers,1.681137204170227
Base MK2 Basin Mixer Tap Chrome (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/base-mk2-basin-mixer-tap-chrome-6-star-9503282,85,Basin Tapware,Basin Mixers,1.681137204170227
Nobili Up Basin Mixer Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/nobili-up-basin-mixer-chrome-5-star-9503913,50,Basin Tapware,Basin Mixers,1.681137204170227
Roca Escuadra Basin Mixer Tap Chrome (5  Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/roca-escuadra-basin-mixer-tap-chrome-5-star-9503965,63,Basin Tapware,Basin Mixers,1.681137204170227
LAUFEN TwinPlus Basin Mixer Tap Chrome   (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/laufen-twinplus-basin-mixer-tap-chrome-4-star-9505515,74,Basin Tapware,Basin Mixers,1.681137204170227
Laufen Kartell Disc Basin Mixer Tap      Chrome (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/laufen-kartell-disc-basin-mixer-tap-chrome-4-9505529,54,Basin Tapware,Basin Mixers,1.681137204170227
Nobili Acquario Basin Mixer Tap Chrome   (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/nobili-acquario-basin-mixer-tap-chrome-5-star-9506091,81,Basin Tapware,Basin Mixers,1.681137204170227
GROHE Essence New Gooseneck Basin Mixer  Tap Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/grohe-essence-new-gooseneck-basin-mixer-tap-9506746,84,Basin Tapware,Basin Mixers,1.681137204170227
GROHE Concetto Basin Mixer Tap Chrome    (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/grohe-concetto-basin-mixer-tap-chrome-5-star-9506874,85,Basin Tapware,Basin Mixers,1.681137204170227
Mizu Stream Basin Mixer Tap Matte Black  (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/mizu-stream-basin-mixer-tap-matte-black-5-star-9507501,20,Basin Tapware,Basin Mixers,1.681137204170227
Mizu Stream Basin Mixer Tap Brushed      Nickel (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/mizu-stream-basin-mixer-tap-brushed-nickel-5-9507511,2,Basin Tapware,Basin Mixers,1.681137204170227
Kado Era Basin Mixer Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/kado-era-basin-mixer-chrome-5-star-9507563,49,Basin Tapware,Basin Mixers,1.681137204170227
Kado Era English Basin Mixer Chrome (5   Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/kado-era-english-basin-mixer-chrome-5-star-9507564,6,Basin Tapware,Basin Mixers,1.681137204170227
Kado Era English Basin Mixer Porcelain   Handle Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/kado-era-english-basin-mixer-porcelain-handle-9507566,26,Basin Tapware,Basin Mixers,1.681137204170227
Kado Era Basin Twinner Cross Handles     Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/kado-era-basin-twinner-cross-handles-chrome-5-9507639,60,Basin Tapware,Basin Mixers,1.681137204170227
Mizu Drift Basin Mixer Tap Brushed       Nickel (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/mizu-drift-basin-mixer-tap-brushed-nickel-5-9508162,7,Basin Tapware,Basin Mixers,1.681137204170227
Wolfen Timed Flow Bib Tap 95mm (Warm) 7  Seconds (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/wolfen-timed-flow-bib-tap-95mm-warm-7-seconds-9508246,75,Basin Tapware,Basin Mixers,1.681137204170227
American Standard Cygnet Gooseneck       Basin Mixer Tap Chrome (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/american-standard-cygnet-gooseneck-basin-9508367,60,Basin Tapware,Basin Mixers,1.681137204170227
American Standard Cygnet Wall Bath       Mixer Tap Set Chrome,/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/american-standard-cygnet-wall-bath-mixer-tap-9508370,22,Basin Tapware,Basin Mixers,1.681137204170227
American Standard Cygnet Wall Basin      Mixer Tap Set Chrome (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/american-standard-cygnet-wall-basin-mixer-tap-9508371,22,Basin Tapware,Basin Mixers,1.681137204170227
American Standard Cygnet Shower Mix      with Diverter Front of Wall Trim Set     Only Chrome,/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/american-standard-cygnet-shower-mix-with-9508373,66,Basin Tapware,Basin Mixers,1.681137204170227
American Standard Cygnet Shower Mixer    Tap Chrome,/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/american-standard-cygnet-shower-mixer-tap-9508375,94,Basin Tapware,Basin Mixers,1.681137204170227
American Standard Cygnet Shower Mixer    Tap with Diverter Chrome Plated,/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/american-standard-cygnet-shower-mixer-tap-with-9508376,45,Basin Tapware,Basin Mixers,1.681137204170227
Posh Canterbury Gooseneck Basin Mixer    Tap Chrome (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/posh-canterbury-gooseneck-basin-mixer-tap-9508377,82,Basin Tapware,Basin Mixers,1.681137204170227
Posh Canterbury Gooseneck Basin Mixer    Tap Brass Gold (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/posh-canterbury-gooseneck-basin-mixer-tap-brass-9508378,40,Basin Tapware,Basin Mixers,1.681137204170227
Posh Canterbury Gooseneck Basin Twinner  Cross Handles Chrome (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/posh-canterbury-gooseneck-basin-twinner-cross-9508383,71,Basin Tapware,Basin Mixers,1.681137204170227
GROHE Essence New Gooseneck Basin Mixer  Tap Brushed Nickel (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/grohe-essence-new-gooseneck-basin-mixer-tap-9508722,31,Basin Tapware,Basin Mixers,1.681137204170227
GROHE Essence New Gooseneck Basin Mixer  Tap Brushed Cool Sunrise (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/grohe-essence-new-gooseneck-basin-mixer-tap-9508724,41,Basin Tapware,Basin Mixers,1.681137204170227
GROHE Essence New Wall Basin Mixer Tap   180mm Front of Wall Trim Set Only        Brushed Nickel (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/grohe-essence-new-wall-basin-mixer-tap-180mm-9508728,51,Basin Tapware,Basin Mixers,1.681137204170227
GROHE Essence New Wall Basin Mixer Tap   180mm Front of Wall Trim Set Only Hard   Graphite (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/grohe-essence-new-wall-basin-mixer-tap-180mm-9508729,78,Basin Tapware,Basin Mixers,1.681137204170227
Kado Era English Basin Mixer Brass Gold  (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/kado-era-english-basin-mixer-brass-gold-5-star-9508775,79,Basin Tapware,Basin Mixers,1.681137204170227
GROHE Essence New Basin Mixer Curved     Chrome (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/grohe-essence-new-basin-mixer-curved-chrome-6-9508953,89,Basin Tapware,Basin Mixers,1.681137204170227
GROHE Essence New Basin Mixer Curved     Brushed Cool Sunrise (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/grohe-essence-new-basin-mixer-curved-brushed-9508965,7,Basin Tapware,Basin Mixers,1.681137204170227
Mizu Drift MK2 Extended Basin Mixer Tap  Brushed Nickel (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/mizu-drift-mk2-extended-basin-mixer-tap-brushed-9509136,19,Basin Tapware,Basin Mixers,1.681137204170227
Posh Canterbury Gooseneck Basin Mixer    Tap Porcelain Handle Chrome (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/posh-canterbury-gooseneck-basin-mixer-tap-9509363,29,Basin Tapware,Basin Mixers,1.681137204170227
Posh Canterbury English Basin Mixer Tap  Chrome (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/posh-canterbury-english-basin-mixer-tap-chrome-4-9509365,51,Basin Tapware,Basin Mixers,1.681137204170227
Posh Canterbury English Basin Mixer Tap  Matte Black (4 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/posh-canterbury-english-basin-mixer-tap-matte-9509460,12,Basin Tapware,Basin Mixers,1.681137204170227
Mizu Silk Medium Height Basin Mixer      Matte Black (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/mizu-silk-medium-height-basin-mixer-matte-9510735,61,Basin Tapware,Basin Mixers,1.681137204170227
Mizu Silk Medium Height Basin Mixer      Brushed Nickel (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/mizu-silk-medium-height-basin-mixer-brushed-9510736,73,Basin Tapware,Basin Mixers,1.681137204170227
Mizu Silk Medium Height Basin Mixer      Brushed Gunmetal (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/mizu-silk-medium-height-basin-mixer-brushed-9510737,18,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap Curved Spout  PVD Brushed Gold (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-curved-spout-pvd-9510882,38,Basin Tapware,Basin Mixers,1.681137204170227
Posh Solus MK3 Basin Mixer Tap with      Extended Lever 270mm Matte Black (4      Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/posh-solus-mk3-basin-mixer-tap-with-extended-9511869,70,Basin Tapware,Basin Mixers,1.681137204170227
Posh Solus MK3 Basin Mixer Tap with      Extended Lever 200mm Matte Black (4      Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/posh-solus-mk3-basin-mixer-tap-with-extended-9511879,42,Basin Tapware,Basin Mixers,1.681137204170227
Kado Era Basin Mixer Brushed Nickel (5   Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/kado-era-basin-mixer-brushed-nickel-5-star-9512086,99,Basin Tapware,Basin Mixers,1.681137204170227
Caroma Saracom Wall Basin Mixer Tap      200mm Chrome  (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/caroma-saracom-wall-basin-mixer-tap-200mm-180401,60,Basin Tapware,Basin Mixers,1.681137204170227
Scala Mini Twin Handle Mixer Tap Small   Curved Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/scala-mini-twin-handle-mixer-tap-small-curved-225945,40,Basin Tapware,Basin Mixers,1.681137204170227
Scala Mini Twin Handle Mixer Tap Large   Square Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/scala-mini-twin-handle-mixer-tap-large-square-225948,54,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap Living        Tumbled Brass (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-living-tumbled-225951,10,Basin Tapware,Basin Mixers,1.681137204170227
Caroma Quatro Basin Mixer Tap Loop       Chrome  (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/caroma-quatro-basin-mixer-tap-loop-chrome-2080650,64,Basin Tapware,Basin Mixers,1.681137204170227
Caroma Track Wall Basin Mixer Tap        Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/caroma-track-wall-basin-mixer-tap-chrome-5-2204539,19,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Diamond  Textured Handle Chrome (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-diamond-textured-2224534,56,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Diamond  Textured Handle Brushed Nickel (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-diamond-textured-2224535,10,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Diamond  Textured Handle Brushed Gunmetal (6      Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-diamond-textured-2224536,3,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Diamond  Textured Handle Matte Black (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-diamond-textured-2224537,7,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Linear   Textured Handle Chrome (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-linear-textured-2224538,58,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Linear   Textured Handle Brushed Nickel (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-linear-textured-2224539,47,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Linear   Textured Handle Brushed Gunmetal (6      Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-linear-textured-2224540,17,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Linear   Textured Handle Matte Black (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-linear-textured-2224541,36,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Cirque   Textured Handle Chrome (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-cirque-textured-2224542,100,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Cirque   Textured Handle Brushed Nickel (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-cirque-textured-2224543,68,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Cirque   Textured Handle Brushed Gunmetal (6      Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-cirque-textured-2224544,69,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap with Cirque   Textured Handle Matte Black (6 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-with-cirque-textured-2224545,81,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap Curved Spout  Matte Black (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-curved-spout-matte-2224883,81,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap Curved Spout  Brushed Nickel (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-curved-spout-brushed-2224885,40,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Medium Height Basin Mixer     Tap Curved Spout Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-medium-height-basin-mixer-tap-2224886,71,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Medium Height Basin Mixer     Tap Curved Spout Matte Black (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-medium-height-basin-mixer-tap-2224887,38,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Medium Height Basin Mixer     Tap Curved Spout Gunmetal (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-medium-height-basin-mixer-tap-2224888,38,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Medium Height Basin Mixer     Tap Curved Spout Brushed Nickel (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-medium-height-basin-mixer-tap-2224889,73,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Extended Basin Mixer Tap      Curved Spout Chrome (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-extended-basin-mixer-tap-curved-2224890,41,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Extended Basin Mixer Tap      Curved Spout Matte Black (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-extended-basin-mixer-tap-curved-2224891,71,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Extended Basin Mixer Tap      Curved Spout Gunmetal (5 Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-extended-basin-mixer-tap-curved-2224892,67,Basin Tapware,Basin Mixers,1.681137204170227
Milli Pure Basin Mixer Tap Curved Spout  with Diamond Textured Handle Chrome (5   Star),/product/tapware-accessories-c2518/basin-tapware-c743/basin-mixers-c426/milli-pure-basin-mixer-tap-curved-spout-with-2224894,58,Basin Tapware,Basin Mixers,1.681137204170227
